label,num_nodes,num_tweets,avg_num_retweet,retweet_perc,num_users,total_propagation_time,avg_num_followers,avg_num_friends,avg_time_diff,perc_post_1_hour,users_10h,id
fake,22,18,0.16666666666666666,0.18181818181818182,17,1489036054.0,31401.380952380954,1457.3333333333333,8850.5,0.2727272727272727,7,gossipcop-1063768757
fake,6,5,0.0,0.16666666666666666,5,1529898100.0,1489.2,1029.2,0,0.6666666666666666,4,gossipcop-1064799299
fake,3,2,0.0,0.3333333333333333,1,1500859839.0,317729.0,723.0,0,0.3333333333333333,1,gossipcop-106514171
fake,13,7,0.7142857142857143,0.46153846153846156,10,1516905026.0,79723.41666666667,326.5,104548.08333333333,0.23076923076923078,4,gossipcop-1065734621
fake,8,7,0.0,0.125,6,1497555463.0,2207.714285714286,2114.8571428571427,0,0.5,4,gossipcop-1066426271
fake,16,12,0.25,0.25,12,1510158902.0,26015.733333333334,2392.6666666666665,18644.0,0.1875,9,gossipcop-1066584446
fake,7,6,0.0,0.14285714285714285,4,1531110621.0,158965.0,1017.0,0,0.14285714285714285,1,gossipcop-1066850840
fake,69,64,0.0625,0.07246376811594203,45,1524126030.0,25726.573529411766,2380.3088235294117,9059.333333333334,0.9420289855072463,39,gossipcop-1075873295
fake,104,45,1.288888888888889,0.5673076923076923,96,1487635689.0,83739.52427184465,5860.9126213592235,7645.713839285715,0.04807692307692308,88,gossipcop-1077224233
fake,72,63,0.12698412698412698,0.125,70,1492568941.0,7825.183098591549,1190.7887323943662,139220.41666666666,0.5555555555555556,52,gossipcop-108177076
fake,10,9,0.0,0.1,8,1513708235.0,73071.77777777778,1247.7777777777778,0,0.4,6,gossipcop-1084487702
fake,34,26,0.2692307692307692,0.23529411764705882,29,1514778313.0,22278.424242424244,877.7878787878788,3474.9166666666665,0.029411764705882353,1,gossipcop-1085569370
fake,20,18,0.05555555555555555,0.1,14,1522010619.0,36052.36842105263,1332.8947368421052,12782.0,0.1,10,gossipcop-1093555782
fake,21,18,0.1111111111111111,0.14285714285714285,16,1504991426.0,54037.25,7603.05,1897.0,0.7619047619047619,14,gossipcop-109358738
fake,36,35,0.0,0.027777777777777776,22,1514446693.0,8632.742857142857,3034.542857142857,0,0.05555555555555555,2,gossipcop-109561633
fake,3,2,0.0,0.3333333333333333,1,1495147804.0,317729.0,723.0,0,0.3333333333333333,1,gossipcop-1099516198
fake,93,5,17.4,0.946236559139785,90,1509073811.0,55631.19565217391,2988.891304347826,13205.116279069767,0.5268817204301075,33,gossipcop-1102022663
fake,5,3,0.3333333333333333,0.4,3,1505678266.0,159326.25,828.0,69169.0,0.2,1,gossipcop-1103113292
fake,7,5,0.2,0.2857142857142857,5,1523227913.0,906.1666666666666,533.1666666666666,6225.0,0.14285714285714285,1,gossipcop-1103229113
fake,158,150,0.04666666666666667,0.05063291139240506,144,1488048117.0,10472.343949044585,860.5668789808917,14325.5,0.0189873417721519,7,gossipcop-1105091447
fake,2,1,0.0,0.5,1,1535773210.0,50.0,89.0,0,0.5,1,gossipcop-1105344661
fake,124,121,0.01652892561983471,0.024193548387096774,118,1493467808.0,7138.357723577235,767.9268292682926,228.0,0.008064516129032258,1,gossipcop-1107520962
fake,55,52,0.038461538461538464,0.05454545454545454,53,1540475603.0,16448.61111111111,1317.1851851851852,30245.0,0.01818181818181818,1,gossipcop-1108936720
fake,7,2,2.0,0.7142857142857143,5,1497570605.0,108102.66666666667,2294.8333333333335,5038.0,0.2857142857142857,4,gossipcop-1112019542
fake,9,8,0.0,0.1111111111111111,8,1512658838.0,2825.375,1881.375,0,0.3333333333333333,6,gossipcop-1113442022
fake,168,130,0.2846153846153846,0.2261904761904762,156,1541067912.0,30301.922155688622,1512.005988023952,651572.5894736842,0.8690476190476191,108,gossipcop-1114105172
fake,12,10,0.1,0.16666666666666666,11,1521911831.0,32104.909090909092,1229.909090909091,82024.0,0.25,6,gossipcop-1115907121
fake,7,5,0.2,0.2857142857142857,6,1499567787.0,8260.166666666666,2476.1666666666665,69.0,0.42857142857142855,4,gossipcop-1120081991
fake,2,1,0.0,0.5,1,1513085652.0,3334.0,412.0,0,0.5,1,gossipcop-1120099314
fake,20,15,0.26666666666666666,0.25,19,1529147340.0,1278.3684210526317,571.7368421052631,4779.333333333333,0.95,15,gossipcop-1122776662
fake,1244,745,0.6684563758389261,0.40112540192926044,1132,1539887887.0,42640.67980691874,1852.2429605792438,22601.000516856497,0.00964630225080386,139,gossipcop-1126220623
fake,2,1,0.0,0.5,1,1535367862.0,42.0,14.0,0,0.5,1,gossipcop-1127889925
fake,6,5,0.0,0.16666666666666666,5,1490907107.0,78685.8,19552.6,0,0.3333333333333333,3,gossipcop-1131624656
fake,3,2,0.0,0.3333333333333333,2,1514291631.0,159455.0,362.0,0,0.3333333333333333,1,gossipcop-1132358492
fake,11,7,0.42857142857142855,0.36363636363636365,7,1526801814.0,100897.4,1605.9,355.6666666666667,0.18181818181818182,5,gossipcop-1134125875
fake,16,14,0.07142857142857142,0.125,15,1519678432.0,23772.866666666665,1145.9333333333334,98.0,0.25,4,gossipcop-1134909578
fake,20,19,0.0,0.05,19,1536511780.0,7513.315789473684,3398.9473684210525,0,0.2,8,gossipcop-1138523739
fake,10,7,0.2857142857142857,0.3,9,1492575640.0,37978.666666666664,666.0,37984.0,0.1,6,gossipcop-1138885480
fake,1405,771,0.8210116731517509,0.4512455516014235,1266,1534238571.0,127281.08475783476,2198.2165242165242,68969.7871326429,0.9551601423487545,616,gossipcop-1143106542
fake,9,8,0.0,0.1111111111111111,7,1523661894.0,40191.125,774.5,0,0.1111111111111111,1,gossipcop-1143311659
fake,19,18,0.0,0.05263157894736842,15,1499412610.0,86955.44444444444,1260.9444444444443,0,0.3157894736842105,6,gossipcop-11452309
fake,40,37,0.05405405405405406,0.075,36,1530066599.0,18840.615384615383,2094.4358974358975,691.0,0.875,34,gossipcop-1151972925
fake,2,1,0.0,0.5,1,1533520583.0,726.0,2813.0,0,0.5,1,gossipcop-1154955596
fake,3,2,0.0,0.3333333333333333,1,1502297031.0,317721.0,724.0,0,0.3333333333333333,1,gossipcop-1155570174
fake,2070,799,1.5894868585732165,0.6140096618357488,1845,1540950125.0,159402.12421459644,1676.7167713871436,63999.93023962059,0.527536231884058,446,gossipcop-1156920900
fake,337,168,1.0,0.5014836795252225,312,1516115823.0,80469.97619047618,5363.226190476191,81699.41236710444,0.2789317507418398,135,gossipcop-1156925967
fake,5,4,0.0,0.2,4,1531820039.0,931.25,1156.75,0,0.4,2,gossipcop-1167199618
fake,94,71,0.30985915492957744,0.24468085106382978,82,1512347138.0,63485.021505376346,2824.516129032258,5353.6577380952385,0.2127659574468085,59,gossipcop-1169823957
fake,21,15,0.3333333333333333,0.2857142857142857,14,1504091132.0,50165.15,1409.05,3683257.125,0.047619047619047616,4,gossipcop-1170441384
fake,130,88,0.4659090909090909,0.3230769230769231,112,1500433810.0,204890.56589147286,2794.6666666666665,24406.192424242425,0.34615384615384615,77,gossipcop-117212997
fake,6,5,0.0,0.16666666666666666,3,1510309701.0,129016.2,2058.2,0,0.5,2,gossipcop-1174330891
fake,9,7,0.14285714285714285,0.2222222222222222,5,1489303592.0,120234.0,1302.875,18.0,0.2222222222222222,3,gossipcop-1177821751
fake,11,9,0.1111111111111111,0.18181818181818182,9,1526924906.0,35428.4,4014.4,22344.0,0.8181818181818182,7,gossipcop-1181298966
fake,41,26,0.5384615384615384,0.36585365853658536,30,1521622212.0,308297.575,4796.1,31882.69230769231,0.4634146341463415,16,gossipcop-1185219723
fake,8,7,0.0,0.125,5,1504715453.0,137879.14285714287,2092.0,0,0.375,4,gossipcop-1186645827
fake,66,65,0.0,0.015151515151515152,63,1497929372.0,11877.646153846154,979.4153846153846,0,0.015151515151515152,3,gossipcop-1187570404
fake,6,5,0.0,0.16666666666666666,5,1486012971.0,862.0,672.2,0,0.16666666666666666,1,gossipcop-1188213997
fake,26,12,1.0833333333333333,0.5384615384615384,20,1517065465.0,40823.6,2097.28,43801.98611111111,0.15384615384615385,3,gossipcop-1188816168
fake,8,6,0.16666666666666666,0.25,7,1520948119.0,47298.57142857143,512.7142857142857,11593.0,0.125,1,gossipcop-1188990128
fake,649,467,0.3875802997858672,0.28043143297380585,619,1517746174.0,43355.71759259259,1130.3996913580247,3477692.090296299,0.24961479198767333,130,gossipcop-1193497689
fake,12,9,0.2222222222222222,0.25,10,1517574461.0,705.4545454545455,651.2727272727273,32839.0,0.3333333333333333,9,gossipcop-1196788294
fake,6,3,0.6666666666666666,0.5,4,1507883619.0,127230.8,635.8,22742.0,0.16666666666666666,2,gossipcop-1198146648
fake,16,14,0.07142857142857142,0.125,13,1511289251.0,44202.26666666667,1738.8666666666666,488.0,0.3125,7,gossipcop-12007541
fake,2,1,0.0,0.5,1,1487411431.0,2.0,0.0,0,0.5,1,gossipcop-1202546208
fake,8,5,0.4,0.375,5,1484199345.0,136240.0,506.57142857142856,621.5,0.375,2,gossipcop-1202990527
fake,898,772,0.16191709844559585,0.1403118040089087,861,1515247085.0,136490.61092530657,881.9565217391304,117850.89359663038,0.9988864142538976,736,gossipcop-120348930
fake,15,7,1.0,0.5333333333333333,14,1533563075.0,545282.9285714285,1357.142857142857,23078.714285714286,0.2,9,gossipcop-1204805620
fake,5,4,0.0,0.2,4,1520954418.0,1251.25,2822.75,0,0.4,4,gossipcop-121016029
fake,6,3,0.6666666666666666,0.5,5,1521583464.0,1828.0,1520.0,11390.0,0.3333333333333333,4,gossipcop-1210617536
fake,7,6,0.0,0.14285714285714285,5,1507283491.0,150186.66666666666,5664.333333333333,0,0.2857142857142857,3,gossipcop-121084045
fake,75,46,0.6086956521739131,0.38666666666666666,67,1531361820.0,159181.05405405405,2254.324324324324,9984.107142857143,0.3333333333333333,49,gossipcop-1211038093
fake,9,6,0.3333333333333333,0.3333333333333333,6,1531719429.0,79851.5,396.5,217331.0,0.2222222222222222,5,gossipcop-1211097930
fake,9,8,0.0,0.1111111111111111,7,1527770575.0,5610.375,1894.625,0,0.2222222222222222,5,gossipcop-1212049133
fake,15,6,1.3333333333333333,0.6,14,1514686139.0,26819.428571428572,1247.5,20905.25,0.5333333333333333,7,gossipcop-1212267256
fake,15,14,0.0,0.06666666666666667,14,1514524482.0,2930.3571428571427,2292.3571428571427,0,0.6,12,gossipcop-1216245722
fake,9,6,0.3333333333333333,0.3333333333333333,8,1492578131.0,54953.0,1688.25,42678.0,0.4444444444444444,4,gossipcop-1216355292
fake,16,15,0.0,0.0625,15,1518359445.0,100.46666666666667,56.93333333333333,0,0.25,14,gossipcop-1219244678
fake,32,29,0.06896551724137931,0.09375,24,1517063520.0,49316.967741935485,1295.1290322580646,321.0,0.0625,5,gossipcop-1220474761
fake,15,13,0.07692307692307693,0.13333333333333333,11,1540202697.0,242.21428571428572,567.7142857142857,8929.0,0.3333333333333333,5,gossipcop-1220539977
fake,870,864,0.005787037037037037,0.006896551724137931,19,1536125083.0,141.81703107019564,550.1357882623705,53249.6,0.006896551724137931,1,gossipcop-1225099614
fake,7,5,0.2,0.2857142857142857,5,1541367346.0,78338.16666666667,14823.166666666666,54341.0,0.7142857142857143,4,gossipcop-1227116639
fake,2,1,0.0,0.5,1,1531458854.0,3937.0,1128.0,0,0.5,1,gossipcop-1227295031
fake,535,474,0.12658227848101267,0.11401869158878504,420,1512120635.0,7132.750936329588,2154.389513108614,29985.587962962964,0.03925233644859813,247,gossipcop-1229259214
fake,5,4,0.0,0.2,4,1523253469.0,20057.25,25425.75,0,0.2,3,gossipcop-1230409750
fake,1008,652,0.5444785276073619,0.3531746031746032,709,1541332639.0,42631.58788480636,2265.8689175769614,162516.36227280053,0.6011904761904762,213,gossipcop-1232016858
fake,16,14,0.07142857142857142,0.125,13,1526219636.0,77386.46666666666,2852.133333333333,94474.0,0.375,7,gossipcop-1236264724
fake,7,6,0.0,0.14285714285714285,3,1508200241.0,162833.66666666666,4201.333333333333,0,0.42857142857142855,3,gossipcop-1237938606
fake,12,11,0.0,0.08333333333333333,11,1532091218.0,2154.4545454545455,1534.4545454545455,0,0.4166666666666667,8,gossipcop-1239121151
fake,76,70,0.07142857142857142,0.07894736842105263,65,1527183964.0,52237.293333333335,1482.1066666666666,107684.5,0.7368421052631579,46,gossipcop-1239218320
fake,5,4,0.0,0.2,2,1528180216.0,238404.25,1784.75,0,0.2,2,gossipcop-1240952671
fake,10,5,0.8,0.5,8,1502200790.0,7239.0,3118.8888888888887,500.25,0.1,2,gossipcop-1241528475
fake,5,4,0.0,0.2,2,1513929972.0,241065.0,3532.25,0,0.2,1,gossipcop-1242871756
fake,10,9,0.0,0.1,7,1518615770.0,369.55555555555554,725.0,0,0.2,5,gossipcop-1244264367
fake,80,66,0.19696969696969696,0.175,66,1525014639.0,5906.822784810127,1308.4556962025317,40989.25,0.95,53,gossipcop-1247287686
fake,1221,792,0.5404040404040404,0.35135135135135137,910,1536034129.0,27152.09262295082,1392.589344262295,44009.53734648288,0.004914004914004914,30,gossipcop-1247316129
fake,12,10,0.1,0.16666666666666666,11,1516055427.0,2821.0,3235.5454545454545,2317.0,0.25,5,gossipcop-1247336364
fake,18,14,0.21428571428571427,0.2222222222222222,13,1495984797.0,57771.35294117647,1103.2941176470588,17110.333333333332,0.1111111111111111,3,gossipcop-1249049450
fake,7,6,0.0,0.14285714285714285,4,1526229142.0,2011.3333333333333,1890.8333333333333,0,0.2857142857142857,3,gossipcop-1250694086
fake,20,13,0.46153846153846156,0.35,17,1530722058.0,204559.57894736843,4089.842105263158,447614.2,0.25,6,gossipcop-1251383153
fake,30,19,0.5263157894736842,0.36666666666666664,26,1502982070.0,47787.379310344826,2030.0344827586207,27607.255555555555,0.03333333333333333,1,gossipcop-1252725097
fake,54,16,2.3125,0.7037037037037037,52,1499492771.0,14603.981132075472,1342.132075471698,128625.99621212122,0.037037037037037035,5,gossipcop-1258552214
fake,3,2,0.0,0.3333333333333333,1,1487574017.0,317729.0,723.0,0,0.3333333333333333,1,gossipcop-1260082508
fake,16,15,0.0,0.0625,10,1485250304.0,44060.13333333333,1664.4,0,0.9375,10,gossipcop-1260669047
fake,25,24,0.0,0.04,22,1489821725.0,1818.8333333333333,632.125,0,0.4,11,gossipcop-1260836518
fake,15,5,1.8,0.6666666666666666,13,1501548574.0,47488.21428571428,815.4285714285714,11161.111111111111,0.4666666666666667,5,gossipcop-1264231750
fake,18,13,0.3076923076923077,0.2777777777777778,16,1529937364.0,4586.117647058823,1321.1176470588234,433001.25,0.4444444444444444,8,gossipcop-1266666545
fake,128,114,0.11403508771929824,0.109375,71,1534411053.0,36994.52755905512,5693.047244094489,82844.30303030302,0.8828125,61,gossipcop-1266889667
fake,46,27,0.6666666666666666,0.41304347826086957,38,1525748269.0,54379.333333333336,1758.8,5197.284722222223,0.021739130434782608,1,gossipcop-1267637959
fake,1570,640,1.4515625,0.5923566878980892,1192,1536514197.0,39811.61504142766,2191.7820267686425,31115.958608123496,0.027388535031847135,315,gossipcop-1271062242
fake,2,1,0.0,0.5,1,1532769744.0,2009.0,2285.0,0,0.5,1,gossipcop-1277601040
fake,78,73,0.0547945205479452,0.0641025641025641,69,1522881899.0,42136.88311688312,1726.4545454545455,2565.3333333333335,0.5641025641025641,62,gossipcop-1277722904
fake,2,1,0.0,0.5,1,1526647223.0,430.0,4970.0,0,0.5,1,gossipcop-1279320212
fake,18,17,0.0,0.05555555555555555,17,1520221622.0,1835.4117647058824,1345.1764705882354,0,0.2777777777777778,13,gossipcop-1284230032
fake,11,7,0.42857142857142855,0.36363636363636365,8,1493357316.0,96219.8,904.1,7964.5,0.18181818181818182,5,gossipcop-1285599496
fake,60,33,0.7878787878787878,0.45,51,1537771219.0,144534.35593220338,1440.3898305084747,3848.6153846153848,0.9,30,gossipcop-1287068479
fake,37,32,0.125,0.13513513513513514,22,1527036787.0,14415.055555555555,1598.638888888889,13247.0,0.8108108108108109,14,gossipcop-1288551520
fake,48,19,1.4736842105263157,0.6041666666666666,44,1517963040.0,170962.97872340426,1641.9787234042553,142708.13461538462,0.08333333333333333,24,gossipcop-1289487505
fake,108,104,0.028846153846153848,0.037037037037037035,101,1488922295.0,4837.186915887851,1688.3177570093458,192669.66666666666,0.6759259259259259,84,gossipcop-129245065
fake,161,134,0.19402985074626866,0.16770186335403728,152,1503783841.0,7934.85,2710.89375,1191.4935897435898,0.4161490683229814,101,gossipcop-1294448305
fake,128,93,0.3655913978494624,0.2734375,114,1529948037.0,10528.842519685038,3164.0393700787404,15763.417006802722,0.453125,33,gossipcop-12955535
fake,1584,829,0.9095295536791315,0.47664141414141414,1243,1529928484.0,50903.11497157296,1674.2583701831966,53685.202962193485,0.9728535353535354,673,gossipcop-1295868519
fake,5,3,0.3333333333333333,0.4,3,1514151026.0,160462.0,2307.0,89.0,0.4,2,gossipcop-1297626508
fake,15,12,0.16666666666666666,0.2,14,1512766204.0,2619.0,2724.4285714285716,2777.5,0.3333333333333333,10,gossipcop-129798707
fake,11,9,0.1111111111111111,0.18181818181818182,7,1532528969.0,95598.4,925.3,138.0,0.45454545454545453,4,gossipcop-1299878401
fake,5,4,0.0,0.2,3,1484234778.0,198.0,496.75,0,0.4,2,gossipcop-1300270872
fake,2,1,0.0,0.5,1,1499207046.0,9358.0,6870.0,0,0.5,1,gossipcop-1300529280
fake,507,341,0.4838709677419355,0.32741617357001973,420,1525748418.0,64257.750988142296,2388.1581027667985,7428.548475120385,0.9980276134122288,259,gossipcop-1301068570
fake,7,6,0.0,0.14285714285714285,6,1505256600.0,54330.666666666664,740.1666666666666,0,0.14285714285714285,4,gossipcop-1305114310
fake,1093,498,1.1927710843373494,0.5443732845379688,978,1536230170.0,6740.282051282052,1142.4551282051282,29674.813557054997,0.01646843549862763,76,gossipcop-1313702744
fake,19,18,0.0,0.05263157894736842,16,1503559773.0,37168.22222222222,547.8333333333334,0,0.5263157894736842,11,gossipcop-1315164180
fake,11,9,0.1111111111111111,0.18181818181818182,6,1506616968.0,96499.5,1910.2,150.0,0.09090909090909091,4,gossipcop-1323742146
fake,13,6,1.0,0.5384615384615384,10,1508201277.0,54922.416666666664,306.0,47922.833333333336,0.9230769230769231,4,gossipcop-1328152817
fake,9,8,0.0,0.1111111111111111,7,1521693946.0,41485.375,907.75,0,0.1111111111111111,1,gossipcop-1328518538
fake,11,9,0.1111111111111111,0.18181818181818182,8,1505453479.0,281427.0,1410.3,89.0,0.09090909090909091,2,gossipcop-1329261407
fake,859,735,0.1673469387755102,0.14435389988358557,398,1541784158.0,57145.530303030304,3665.3205128205127,50898.347155667645,0.002328288707799767,5,gossipcop-1333002237
fake,5,4,0.0,0.2,4,1530003624.0,79976.75,1183.0,0,0.2,2,gossipcop-133304084
fake,2,1,0.0,0.5,1,1530558007.0,2847.0,456.0,0,0.5,1,gossipcop-1336256939
fake,6,5,0.0,0.16666666666666666,5,1495851971.0,65657.6,2713.0,0,0.16666666666666666,2,gossipcop-1337287055
fake,2,1,0.0,0.5,1,1530567008.0,317729.0,723.0,0,0.5,1,gossipcop-1337735613
fake,21,20,0.0,0.047619047619047616,19,1488749812.0,18512.9,1058.8,0,0.8095238095238095,17,gossipcop-1339876563
fake,29,26,0.07692307692307693,0.10344827586206896,27,1512513045.0,24852.75,2579.3928571428573,7573.0,0.20689655172413793,11,gossipcop-1344406228
fake,26,23,0.08695652173913043,0.11538461538461539,20,1506394211.0,32844.84,2485.6,187.5,0.34615384615384615,15,gossipcop-1349893263
fake,13,12,0.0,0.07692307692307693,12,1512495009.0,32925.333333333336,1107.1666666666667,0,0.3076923076923077,8,gossipcop-1355803177
fake,1507,577,1.610051993067591,0.617120106171201,1259,1536429556.0,9547.53187250996,1530.0982735723771,31261.375697562093,0.015925680159256803,143,gossipcop-1360722071
fake,12,8,0.375,0.3333333333333333,10,1517646631.0,60819.63636363636,1112.090909090909,25433.0,0.08333333333333333,1,gossipcop-1361315567
fake,13,10,0.2,0.23076923076923078,10,1501829044.0,81360.75,1840.0,1542.5,0.23076923076923078,6,gossipcop-1361560822
fake,11,9,0.1111111111111111,0.18181818181818182,8,1519654967.0,64447.7,1277.6,712.0,0.36363636363636365,5,gossipcop-1363170506
fake,5,4,0.0,0.2,3,1528909762.0,159160.25,611.0,0,0.2,3,gossipcop-1364865137
fake,35,18,0.8888888888888888,0.4857142857142857,33,1534584213.0,225406.14705882352,1516.9705882352941,21200.033333333333,0.7142857142857143,9,gossipcop-1365192937
fake,174,56,2.0892857142857144,0.6781609195402298,172,1507982695.0,20389.42196531792,4321.14450867052,155618.06117021278,0.1896551724137931,128,gossipcop-1366889953
fake,9,8,0.0,0.1111111111111111,7,1510189383.0,124146.875,2211.75,0,0.1111111111111111,2,gossipcop-1369150512
fake,115,13,7.769230769230769,0.8869565217391304,111,1504937991.0,22203.473684210527,4759.736842105263,4679.994831398562,0.3217391304347826,63,gossipcop-1369753636
fake,19,16,0.125,0.15789473684210525,14,1516459532.0,117261.22222222222,2610.0555555555557,1482.0,0.05263157894736842,1,gossipcop-1369804075
fake,9,8,0.0,0.1111111111111111,6,1524375068.0,119776.25,636.625,0,0.2222222222222222,4,gossipcop-13736481
fake,84,82,0.012195121951219513,0.023809523809523808,81,1513210261.0,21120.518072289156,1497.6265060240964,14620.0,0.011904761904761904,1,gossipcop-1375570271
fake,313,177,0.7627118644067796,0.43450479233226835,297,1503930695.0,39607.76282051282,2335.2628205128203,2071719.7752173913,0.9904153354632588,164,gossipcop-1376006558
fake,7,4,0.5,0.42857142857142855,4,1488405968.0,107034.5,1101.3333333333333,3674.5,0.2857142857142857,4,gossipcop-1380587821
fake,1398,719,0.9429763560500696,0.48569384835479257,1276,1536281285.0,37532.11667859699,1891.5626342161775,53065.199581187786,0.0178826895565093,42,gossipcop-1380729469
fake,7,5,0.2,0.2857142857142857,5,1485092529.0,106628.5,1348.6666666666667,5666.0,0.42857142857142855,4,gossipcop-1381944265
fake,1769,658,1.6869300911854104,0.6280384397964952,1410,1536180759.0,57412.0435520362,1901.652149321267,24675.882547483878,0.006218202374222725,50,gossipcop-1385937069
fake,8,4,0.75,0.5,5,1514562839.0,139792.85714285713,2027.7142857142858,7089.5,0.125,3,gossipcop-1386564222
fake,1198,847,0.4132231404958678,0.2929883138564274,941,1533768785.0,84804.54803675857,2359.9440267335003,651045.6827093443,0.9741235392320534,601,gossipcop-1391794235
fake,973,695,0.3985611510791367,0.2857142857142857,859,1536250067.0,153542.79218106996,5397.052469135802,10464.514670029033,0.03391572456320658,288,gossipcop-1391882275
fake,16,11,0.36363636363636365,0.3125,10,1500036416.0,64332.066666666666,900.5333333333333,245580.75,0.125,6,gossipcop-1393324921
fake,5,4,0.0,0.2,4,1515429569.0,2862.5,842.5,0,0.4,2,gossipcop-1394099574
fake,5,4,0.0,0.2,4,1520017814.0,84078.25,555.75,0,0.4,3,gossipcop-1398125520
fake,4,2,0.5,0.5,3,1529427998.0,967.3333333333334,3323.6666666666665,8107.0,0.25,2,gossipcop-1398141248
