label,num_nodes,num_tweets,avg_num_retweet,retweet_perc,num_users,total_propagation_time,avg_num_followers,avg_num_friends,avg_time_diff,perc_post_1_hour,users_10h,id
fake,109,83,0.30120481927710846,0.23853211009174313,103,1501848313.0,1863.4537037037037,2204.212962962963,802821.3,0.009174311926605505,23,politifact13827
fake,54,52,0.019230769230769232,0.037037037037037035,39,1502948305.0,545.2641509433962,1153.2264150943397,1013.0,0.9814814814814815,38,politifact13836
fake,7,4,0.5,0.42857142857142855,6,1489502210.0,34308.333333333336,980.8333333333334,943.5,0.8571428571428571,4,politifact13853
fake,399,298,0.33557046979865773,0.2531328320802005,332,1513729042.0,4365.01256281407,2866.118090452261,40430.06993185386,0.9974937343358395,242,politifact13854
fake,213,164,0.2926829268292683,0.2300469483568075,204,1492339330.0,2237.4669811320755,2631.9292452830186,13165.055555555555,0.009389671361502348,32,politifact13887
fake,549,351,0.5612535612535613,0.36065573770491804,479,1522630103.0,3299.78102189781,3452.5036496350367,15573.385813285813,0.994535519125683,292,politifact13893
fake,317,257,0.22957198443579765,0.1892744479495268,290,1519024678.0,4085.8449367088606,3519.98417721519,15979.462698412699,0.006309148264984227,31,politifact13897
fake,2687,2034,0.32055063913470994,0.24302195757350203,1945,1533136640.0,5356.827252419956,2802.5878629932986,36177.4824221952,0.29140305173055453,317,politifact13905
fake,43,34,0.23529411764705882,0.20930232558139536,42,1517856847.0,1421.8333333333333,1480.095238095238,1439367.3333333333,0.023255813953488372,1,politifact13912
fake,545,256,1.125,0.5302752293577981,499,1505833206.0,6917.375,4683.667279411765,18235.76102823744,0.001834862385321101,43,politifact13913
fake,172,115,0.48695652173913045,0.3313953488372093,160,1489625268.0,1548.9590643274853,1516.0,16777.606359649122,0.005813953488372093,3,politifact13921
fake,247,203,0.21182266009852216,0.17813765182186234,241,1495806398.0,2740.0040650406504,2602.6788617886177,40082.805072463765,0.004048582995951417,1,politifact13924
fake,399,244,0.6311475409836066,0.38847117794486213,355,1505884365.0,4708.615577889447,1471.9874371859296,566610.7040205826,0.012531328320802004,64,politifact13929
fake,6,4,0.25,0.3333333333333333,5,1489662888.0,1278.0,1465.8,10722.0,0.16666666666666666,1,politifact13931
fake,26,24,0.041666666666666664,0.07692307692307693,24,1490496980.0,607.24,1029.96,212.0,0.11538461538461539,13,politifact13934
fake,432,315,0.3682539682539683,0.2708333333333333,381,1516961532.0,2396.2088167053366,2435.357308584687,291899.9092140921,0.9976851851851852,280,politifact13936
fake,5,4,0.0,0.2,4,1491113948.0,814.5,1027.25,0,0.2,1,politifact13942
fake,13,9,0.3333333333333333,0.3076923076923077,12,1433866592.0,5647.166666666667,804.0833333333334,2845.5,0.07692307692307693,1,politifact13943
fake,6408,5107,0.2545525748971999,0.2030274656679151,5205,1543309290.0,2192.2322459809584,1918.0501014515373,289669.26395389915,0.9670724094881398,3987,politifact13949
fake,555,462,0.19913419913419914,0.16756756756756758,514,1507618097.0,1934.0415162454874,1701.7815884476533,116613.84944444445,0.0018018018018018018,2,politifact13955
fake,153,133,0.14285714285714285,0.13071895424836602,137,1499797165.0,1909.6644736842106,2281.940789473684,4894.583333333333,0.0196078431372549,41,politifact13957
fake,1871,1428,0.30952380952380953,0.23677177979690006,1773,1519909691.0,12920.724064171123,3018.8764705882354,53486.40571162413,0.9994655264564404,1355,politifact13973
fake,139,117,0.1794871794871795,0.15827338129496402,134,1491762177.0,2665.572463768116,3126.3478260869565,7348.333333333333,0.007194244604316547,1,politifact13978
fake,17,13,0.23076923076923078,0.23529411764705882,15,1491555613.0,7156.5,5711.0625,1944.25,0.11764705882352941,1,politifact13982
fake,8,7,0.0,0.125,6,1499110977.0,1262.7142857142858,1409.7142857142858,0,0.875,6,politifact13987
fake,2,1,0.0,0.5,1,1491399350.0,259.0,342.0,0,0.5,1,politifact13999
fake,89,26,2.3846153846153846,0.7078651685393258,88,1492960849.0,8460.977272727272,1514.5795454545455,13657.784523809523,0.011235955056179775,1,politifact14003
fake,19,15,0.2,0.21052631578947367,16,1494065950.0,21042.61111111111,4299.055555555556,3076.6666666666665,0.05263157894736842,1,politifact14005
fake,930,388,1.3943298969072164,0.5827956989247312,865,1523513286.0,8036.931108719053,4069.6641550053823,205564.1506332533,0.9967741935483871,350,politifact14008
fake,202,149,0.348993288590604,0.2623762376237624,114,1492441528.0,1785.641791044776,2049.771144278607,1570493.003968254,0.0049504950495049506,2,politifact14021
fake,3,2,0.0,0.3333333333333333,2,1492301437.0,4167.5,5500.5,0,0.3333333333333333,1,politifact14026
fake,93,20,3.6,0.7849462365591398,88,1496296829.0,4434.45652173913,4885.913043478261,85225.42843137255,0.010752688172043012,1,politifact14040
fake,728,609,0.19376026272577998,0.16346153846153846,687,1532682237.0,3138.7785419532324,1664.0481430536452,471752.1400656815,0.9766483516483516,565,politifact14043
fake,58,52,0.09615384615384616,0.10344827586206896,54,1493718113.0,463.63157894736844,637.3859649122807,34731.8,0.05172413793103448,25,politifact14051
fake,50,28,0.75,0.44,48,1493406209.0,42935.34693877551,550.1224489795918,30129.98076923077,0.32,20,politifact14052
fake,34,29,0.13793103448275862,0.14705882352941177,31,1499353894.0,1074.6969696969697,1408.1515151515152,1407.5,0.058823529411764705,7,politifact14062
fake,124,82,0.5,0.3387096774193548,104,1494923731.0,3047.756097560976,3341.4959349593496,4160.259259259259,0.1693548387096774,63,politifact14063
fake,278,185,0.4972972972972973,0.3345323741007194,255,1501871340.0,5204.953068592058,5195.768953068592,78137.50594601477,0.0035971223021582736,3,politifact14071
fake,16,13,0.15384615384615385,0.1875,14,1494232025.0,2539.4,3418.266666666667,53803.5,0.125,9,politifact14085
fake,202,169,0.1893491124260355,0.16336633663366337,181,1513848851.0,7436.472636815921,2958.6119402985073,201068.63425925927,0.0049504950495049506,10,politifact14090
fake,308,165,0.8606060606060606,0.4642857142857143,277,1544291391.0,5258.4234527687295,5246.612377850163,17793.95564394909,0.44155844155844154,102,politifact14095
fake,792,451,0.753880266075388,0.4305555555555556,730,1544995694.0,3023.260429835651,3349.8520859671303,37441.74489155949,0.3851010101010101,252,politifact14112
fake,48,34,0.38235294117647056,0.2916666666666667,43,1495134585.0,18576.31914893617,5755.914893617021,2813.4166666666665,0.041666666666666664,3,politifact14119
fake,2,1,0.0,0.5,1,1493763814.0,118.0,328.0,0,0.5,1,politifact14123
fake,491,345,0.42028985507246375,0.2973523421588595,447,1508288534.0,2988.8591836734695,2618.624489795918,90822.49107411386,0.002036659877800407,1,politifact14126
fake,53,41,0.2682926829268293,0.22641509433962265,50,1497638726.0,10649.26923076923,5033.192307692308,24168.93333333333,0.018867924528301886,6,politifact14128
fake,71,52,0.34615384615384615,0.2676056338028169,66,1541108745.0,5442.728571428572,3154.3714285714286,8989.771428571428,0.9436619718309859,46,politifact14135
fake,927,595,0.5563025210084034,0.3581445523193096,861,1520324847.0,5623.200863930885,4011.7796976241902,28427.893462258016,0.9989212513484358,561,politifact14144
fake,82,68,0.19117647058823528,0.17073170731707318,68,1525262910.0,4943.185185185185,1647.2222222222222,80493.35714285714,0.036585365853658534,14,politifact14145
fake,975,856,0.1378504672897196,0.12205128205128205,931,1526975721.0,2198.164271047228,1564.8213552361397,35325.370877051384,0.0020512820512820513,2,politifact14148
fake,56,23,1.391304347826087,0.5892857142857143,54,1496768860.0,3917.836363636364,3996.4363636363637,12206.395061728395,0.10714285714285714,36,politifact14155
fake,2,1,0.0,0.5,1,1495269699.0,40.0,75.0,0,0.5,1,politifact14158
fake,157,115,0.3565217391304348,0.267515923566879,146,1509080368.0,3471.108974358974,3713.0128205128203,1562.054117647059,0.08280254777070063,8,politifact14161
fake,13,11,0.09090909090909091,0.15384615384615385,12,1495635739.0,1777.6666666666667,1940.0,297.0,0.15384615384615385,2,politifact14164
fake,173,143,0.20279720279720279,0.17341040462427745,88,1517380136.0,4518.779069767442,3334.889534883721,3089.2194444444444,0.005780346820809248,2,politifact14166
fake,98,68,0.4264705882352941,0.30612244897959184,93,1496335665.0,9899.494845360825,2702.226804123711,2758.8071895424837,0.030612244897959183,1,politifact14169
fake,65,29,1.206896551724138,0.5538461538461539,62,1506916993.0,1764.40625,1798.8125,82565.56833333333,0.03076923076923077,28,politifact14187
fake,2,1,0.0,0.5,1,1494914877.0,6010.0,5418.0,0,0.5,1,politifact14188
fake,11,10,0.0,0.09090909090909091,9,1496060876.0,717.1,493.7,0,0.9090909090909091,9,politifact14190
fake,155,137,0.12408759124087591,0.11612903225806452,147,1526526982.0,1483.155844155844,1546.2597402597403,1447.8541666666667,0.9935483870967742,130,politifact14205
fake,70,67,0.029850746268656716,0.04285714285714286,69,1511348716.0,3280.550724637681,1206.144927536232,36895.5,0.014285714285714285,2,politifact14207
fake,309,254,0.2125984251968504,0.1779935275080906,275,1516051520.0,3743.6720779220777,2858.6915584415583,40555.64195402299,0.009708737864077669,59,politifact14211
fake,1341,1265,0.05928853754940711,0.05667412378821775,1240,1527201291.0,2002.942537313433,1038.6694029850746,723390.751035575,0.9955257270693513,1168,politifact14213
fake,125,90,0.37777777777777777,0.28,122,1501146079.0,3817.0241935483873,3983.5564516129034,16402.95,0.08,46,politifact14222
fake,2,1,0.0,0.5,1,1497905533.0,163.0,0.0,0,0.5,1,politifact14233
fake,89,75,0.17333333333333334,0.15730337078651685,76,1502118100.0,2890.1363636363635,3130.284090909091,7444.47619047619,0.02247191011235955,4,politifact14235
fake,346,246,0.4024390243902439,0.28901734104046245,335,1519040129.0,3823.414492753623,2238.597101449275,38908.25659838936,0.9855491329479769,234,politifact14238
fake,5,3,0.3333333333333333,0.4,4,1502108847.0,2282.0,2391.25,791.0,0.4,1,politifact14243
fake,585,502,0.16334661354581673,0.14188034188034188,523,1521193957.0,1773.900684931507,1800.6078767123288,125751.69797979797,0.9948717948717949,441,politifact14247
fake,323,162,0.9876543209876543,0.4984520123839009,303,1505942946.0,5605.5,4820.214285714285,36653.946620106326,0.006191950464396285,5,politifact14258
fake,864,843,0.02372479240806643,0.024305555555555556,827,1525972957.0,795.5005793742757,1099.1425260718424,26823.946153846155,0.9976851851851852,807,politifact14259
fake,10,9,0.0,0.1,8,1499092523.0,810.2222222222222,1428.3333333333333,0,0.2,4,politifact14264
fake,209,182,0.14285714285714285,0.1291866028708134,193,1522273726.0,2660.1923076923076,2696.346153846154,111998.74,0.004784688995215311,10,politifact14265
fake,425,245,0.7306122448979592,0.4235294117647059,409,1485640023.0,17623.419811320753,2039.061320754717,103177.7006412952,0.011764705882352941,7,politifact14270
fake,7,6,0.0,0.14285714285714285,6,1498464640.0,276.1666666666667,203.0,0,0.2857142857142857,3,politifact14273
fake,2,1,0.0,0.5,1,1498227976.0,97.0,123.0,0,0.5,1,politifact14285
fake,30,23,0.2608695652173913,0.23333333333333334,27,1503168460.0,2549.0,3096.655172413793,15721.666666666666,0.03333333333333333,1,politifact14286
fake,1097,931,0.17722878625134264,0.15132178669097537,991,1524403864.0,3088.8467153284673,2268.905109489051,307619.12178604223,0.9936189608021878,832,politifact14289
fake,9,8,0.0,0.1111111111111111,8,1499393006.0,865.0,1406.125,0,0.1111111111111111,3,politifact14293
fake,32,31,0.0,0.03125,29,1504526145.0,543.4193548387096,1047.8387096774193,0,0.0625,2,politifact14297
fake,85,74,0.13513513513513514,0.12941176470588237,73,1499445707.0,1977.4404761904761,1921.9642857142858,27221.61111111111,0.9882352941176471,63,politifact14301
fake,51,35,0.42857142857142855,0.3137254901960784,43,1502495986.0,6527.22,1736.76,120565.42857142857,0.3137254901960784,10,politifact14306
fake,96,85,0.11764705882352941,0.11458333333333333,88,1500008886.0,1729.9052631578948,1855.8315789473684,19618.4,0.010416666666666666,2,politifact14309
fake,1671,1013,0.648568608094768,0.3937761819269898,1394,1515868585.0,6592.368862275449,3724.350898203593,170579.32747218962,0.0005984440454817474,2,politifact14310
fake,997,654,0.5229357798165137,0.3440320962888666,949,1544909697.0,59047.2218875502,3414.102409638554,47903.63309008423,0.0010030090270812437,1,politifact14311
fake,58,47,0.2127659574468085,0.1896551724137931,57,1501444770.0,3078.964912280702,4677.105263157895,4234.26,0.017241379310344827,10,politifact14327
fake,202,133,0.5112781954887218,0.3415841584158416,173,1506099717.0,2800.89552238806,2812.442786069652,35672.50897565923,0.0297029702970297,33,politifact14328
fake,109,87,0.2413793103448276,0.2018348623853211,102,1522370689.0,2543.1666666666665,2889.453703703704,2252.1285714285714,0.03669724770642202,14,politifact14330
fake,175,145,0.2,0.17142857142857143,164,1513464666.0,9324.885057471265,4089.2471264367814,31351.5568627451,0.13142857142857142,87,politifact14333
fake,2,1,0.0,0.5,1,1499612397.0,5962.0,6166.0,0,0.5,1,politifact14342
fake,39,20,0.9,0.48717948717948717,38,1500876731.0,1528.657894736842,880.6315789473684,13690.588235294117,0.02564102564102564,4,politifact14355
fake,93,60,0.5333333333333333,0.3548387096774194,86,1507923639.0,11071.304347826086,3607.641304347826,311546.36904761905,0.010752688172043012,1,politifact14356
fake,13,10,0.2,0.23076923076923078,12,1533101197.0,742.3333333333334,1342.1666666666667,27238.0,0.8461538461538461,10,politifact14361
fake,27,21,0.23809523809523808,0.2222222222222222,25,1502723691.0,16815.19230769231,11201.346153846154,1674.0,0.037037037037037035,3,politifact14362
fake,8,7,0.0,0.125,6,1503852360.0,634.7142857142857,725.7142857142857,0,0.125,2,politifact14376
fake,1292,503,1.5666003976143141,0.6106811145510835,1185,1543642835.0,4823.806351665376,4555.831913245546,343729.116092969,0.16718266253869968,176,politifact14384
fake,122,80,0.5125,0.3442622950819672,117,1504251626.0,3515.7603305785124,3304.3884297520663,12344.310476190476,0.040983606557377046,30,politifact14386
fake,6,5,0.0,0.16666666666666666,5,1520892799.0,2950.2,582.2,0,0.16666666666666666,1,politifact14395
fake,4,2,0.5,0.5,2,1502115805.0,125.0,166.66666666666666,30.0,0.5,1,politifact14402
fake,424,339,0.24778761061946902,0.20047169811320756,347,1526454280.0,1763.0614657210401,2028.7919621749409,90871.19122210288,0.9292452830188679,256,politifact14404
fake,118,98,0.19387755102040816,0.1694915254237288,101,1518552871.0,3124.5641025641025,3442.8205128205127,11165.675,0.00847457627118644,4,politifact14406
fake,596,527,0.12903225806451613,0.11577181208053691,559,1526904489.0,3255.183193277311,1748.2319327731093,15960.630574136008,0.0016778523489932886,1,politifact14408
fake,16,12,0.25,0.25,15,1439251075.0,13199.0,2349.133333333333,4446.5,0.25,4,politifact14421
fake,22,2,9.5,0.9090909090909091,21,1502789042.0,7455.428571428572,7695.666666666667,4555.0526315789475,0.045454545454545456,1,politifact14426
fake,7,5,0.2,0.2857142857142857,6,1502716682.0,1698.6666666666667,1835.1666666666667,4688.0,0.14285714285714285,4,politifact14427
fake,20,19,0.0,0.05,19,1500640872.0,1300.6315789473683,960.578947368421,0,0.05,2,politifact14436
fake,93,28,2.2857142857142856,0.6989247311827957,89,1502788197.0,8309.83695652174,7493.369565217391,26046.832439335885,0.021505376344086023,30,politifact14447
fake,157,87,0.7931034482758621,0.445859872611465,148,1504460857.0,6419.7307692307695,2721.346153846154,214635.02110042734,0.9872611464968153,81,politifact14448
fake,1248,302,3.129139072847682,0.7580128205128205,1201,1504991221.0,5328.551724137931,4665.076182838813,44386.9162279617,0.0008012820512820513,76,politifact14452
fake,10,8,0.125,0.2,8,1503577666.0,213.22222222222223,578.7777777777778,126.0,0.1,1,politifact14454
fake,109,58,0.8620689655172413,0.46788990825688076,106,1451186223.0,14960.953703703704,3687.1666666666665,49630.811723602485,0.30275229357798167,52,politifact14469
fake,4,3,0.0,0.25,3,1505251976.0,649.0,206.66666666666666,0,0.25,1,politifact14471
fake,140,111,0.25225225225225223,0.20714285714285716,137,1355391770.0,8788.877697841726,1423.928057553957,1624.8006993006993,0.04285714285714286,44,politifact14472
fake,16,15,0.0,0.0625,15,1506943060.0,226.4,450.8666666666667,0,0.0625,5,politifact14475
fake,747,479,0.55741127348643,0.35876840696117807,730,1504522889.0,3219.94235924933,1933.3900804289544,10594.737114581385,0.029451137884872823,560,politifact14481
fake,2,1,0.0,0.5,1,1504216058.0,40.0,244.0,0,0.5,1,politifact14492
fake,2526,663,2.808446455505279,0.7375296912114014,1973,1544052255.0,3586.000396039604,1412.2760396039605,159957.47200897417,0.5756136183689627,286,politifact14498
fake,2,1,0.0,0.5,1,1504762873.0,2638.0,1427.0,0,0.5,1,politifact14499
fake,34,24,0.375,0.29411764705882354,33,1504790338.0,6342.242424242424,4635.606060606061,142045.42857142858,0.029411764705882353,6,politifact14500
fake,45,33,0.3333333333333333,0.26666666666666666,40,1516836512.0,2160.2045454545455,1744.4318181818182,9890.483333333334,0.022222222222222223,5,politifact14503
fake,2243,1272,0.7625786163522013,0.4329023629068212,1968,1544001909.0,3532.964317573595,2853.555307760928,230707.70586053832,0.958983504235399,1042,politifact14506
fake,4,3,0.0,0.25,3,1505141233.0,8194.333333333334,2753.3333333333335,0,0.25,2,politifact14514
fake,134,84,0.5833333333333334,0.373134328358209,127,1510186447.0,4235.142857142857,4258.804511278196,68278.77666666666,0.05223880597014925,33,politifact14516
fake,53,31,0.6774193548387096,0.41509433962264153,50,1505408746.0,2372.230769230769,2317.3076923076924,931.9411764705883,0.09433962264150944,44,politifact14517
fake,14,13,0.0,0.07142857142857142,13,1504874675.0,2168.153846153846,2435.230769230769,0,0.5714285714285714,10,politifact14519
fake,5,4,0.0,0.2,4,1505915455.0,141.25,592.5,0,0.4,2,politifact14544
fake,53494,21831,1.4503229352755256,0.591898156802632,40167,1544950670.0,25242.594675938908,2668.7064101845103,59261.32513296382,0.30782891539238044,3750,politifact14548
fake,73,62,0.16129032258064516,0.1506849315068493,67,1517336782.0,2706.277777777778,1518.4305555555557,187963.39285714287,0.0684931506849315,4,politifact14556
fake,307,224,0.36607142857142855,0.2703583061889251,294,1519796630.0,4867.516339869281,3544.4411764705883,20012.288016528924,0.996742671009772,214,politifact14564
fake,71,52,0.34615384615384615,0.2676056338028169,69,1508259908.0,8335.057142857142,4069.4,11185.486111111111,0.014084507042253521,16,politifact14565
fake,9,1,7.0,0.8888888888888888,8,1506596084.0,17462.25,16817.875,1573.5714285714287,0.7777777777777778,2,politifact14576
fake,31,25,0.2,0.1935483870967742,28,1534758358.0,7692.866666666667,2321.9666666666667,107.5,0.8064516129032258,19,politifact14587
fake,63,55,0.12727272727272726,0.12698412698412698,59,1508931360.0,2133.048387096774,2251.0806451612902,11922.833333333334,0.07936507936507936,14,politifact14595
fake,1014,348,1.910919540229885,0.6568047337278107,949,1517512590.0,5565.822309970385,4985.532082922014,28272.630201978332,0.06903353057199212,356,politifact14596
fake,66,22,1.9545454545454546,0.6666666666666666,65,1507026934.0,12774.753846153846,3973.0153846153844,17429.022321428572,0.5303030303030303,26,politifact14605
fake,32,11,1.8181818181818181,0.65625,31,1507813201.0,7225.612903225807,6621.419354838709,2731.0192307692305,0.03125,2,politifact14620
fake,8,4,0.75,0.5,7,1507805052.0,3838.8571428571427,3344.714285714286,4052.3333333333335,0.125,1,politifact14621
fake,87,86,0.0,0.011494252873563218,84,1501958801.0,393.0,769.9767441860465,0,0.022988505747126436,23,politifact14624
fake,423,104,3.0576923076923075,0.7541371158392435,404,1512155867.0,6033.630331753555,4438.561611374407,26597.40988267256,0.9929078014184397,91,politifact14643
fake,358,164,1.1768292682926829,0.5418994413407822,336,1510213869.0,4776.316526610644,3789.190476190476,49113.82042651367,0.002793296089385475,5,politifact14644
fake,962,421,1.2826603325415677,0.5623700623700624,919,1532321867.0,6494.4224765868885,5036.372528616025,419123.30534514575,0.998960498960499,402,politifact14664
fake,354,198,0.7828282828282829,0.4406779661016949,343,1509039834.0,3912.473087818697,2942.8781869688387,25685.463241436926,0.002824858757062147,4,politifact14666
fake,20912,10719,0.9508349659483161,0.4874234889058914,16838,1544918690.0,10020.586724690354,3111.2778920185547,39540.96776806239,0.0005260137719969396,405,politifact14667
fake,18,6,1.8333333333333333,0.6666666666666666,17,1509542739.0,9578.35294117647,8906.882352941177,9365.90909090909,0.05555555555555555,3,politifact14693
fake,31,17,0.7647058823529411,0.45161290322580644,29,1509453589.0,3623.5666666666666,2400.9,40885.84523809524,0.03225806451612903,1,politifact14694
fake,350,155,1.2516129032258065,0.5571428571428572,332,1536412141.0,4589.598853868195,4219.467048710601,416895.6612008906,0.9114285714285715,124,politifact14698
